urun_id,isim,marka,kategori,gozlem_sayisi,ortalama_fiyat,medyan_fiyat,min_fiyat,max_fiyat,fiyat_std,ortalama_indirim,medyan_indirim,max_indirim,indirim_std,indirimli_gun_orani,kampanyali_gun_orani,farkli_kampanya_sayisi,yorum_sayisi,begeni_sayi,ilk_fiyat,son_fiyat,fiyat_araligi,fiyat_araligi_orani,fiyat_degisim_orani,populerlik_skoru,log_ortalama_fiyat,cluster,cluster_adi
10000049,Palette Deluxe Saç Boyası 1-1 Gece Mavisi,Palette,Saç Bakım,15,335.1333333333333,359.0,180.0,359.0,62.983973774135215,25.69333333333333,20.4,60.1,13.969071278397587,1.0,0.13333333333333333,1,10,6000.0,180.0,359.0,179.0,0.4986072423398329,0.9944444444444445,11.097576673787884,5.817507906645655,0,Sürekli İndirimli Ana Katalog Ürünleri
10000236,Kalyon Tırnak Besleyici,Kalyon,Makyaj,10,249.55,265.5,106.0,265.5,50.43832867968566,6.01,0.0,60.1,19.00528873761196,0.1,0.1,1,79,34000.0,106.0,265.5,159.5,0.60075329566855,1.5047169811320755,14.816171849604368,5.523658501405734,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000237,Kalyon Oje Kurutucu Sprey,Kalyon,Makyaj,10,300.95,346.0,103.5,346.0,95.321225921151,13.02,0.0,70.1,27.549583582253206,0.2,0.2,1,28,9000.0,138.0,346.0,242.5,0.7008670520231214,1.5072463768115942,12.47238679124356,5.71026144075391,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000238,Kalyon Oje Koruyucu,Kalyon,Makyaj,6,265.5,265.5,265.5,265.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,10000.0,265.5,265.5,0.0,0.0,0.0,12.206172640530507,5.585374243605899,1,Stabil ve Düşük Kampanyalı Ürünler
10000240,Kalyon Bakım Yağı,Kalyon,Makyaj,8,245.5625,265.5,106.0,265.5,56.391765799627166,7.5125,0.0,60.1,21.248558774655756,0.125,0.125,1,40,14000.0,265.5,265.5,159.5,0.60075329566855,0.0,13.260456101322234,5.507615511040194,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000241,Kalyon Oje Çözücü,Kalyon,Makyaj,11,102.9090909090909,124.5,37.0,124.5,37.119279479684266,17.336363636363636,0.0,70.3,29.8062501072266,0.2727272727272727,0.2727272727272727,1,40,9000.0,49.5,124.5,87.5,0.7028112449799196,1.5151515151515151,12.818663027961392,4.64351639099644,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000242,Kalyon Tırnak Eti Temizleyici,Kalyon,Makyaj,11,251.0,265.5,106.0,265.5,48.09105946015331,5.463636363636364,0.0,60.1,18.120831809123594,0.09090909090909091,0.09090909090909091,1,19,10000.0,106.0,265.5,159.5,0.60075329566855,1.5047169811320755,12.206172640530507,5.529429087511423,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000349,Sebamed Pişik Önleyici Krem 100 ml,Sebamed,Anne & Bebek,13,307.61538461538464,329.0,218.0,329.0,42.654695836719746,43.63076923076923,39.7,60.1,7.8397900285854405,1.0,0.15384615384615385,1,2,5000.0,218.0,273.0,111.0,0.3373860182370821,0.25229357798165136,9.616005460087013,5.7320957916202895,0,Sürekli İndirimli Ana Katalog Ürünleri
10000368,Flormar Nail Enamel Yoğun Pigmentli Oje 352 Blackstar Red,Flormar,Makyaj,10,71.0,75.0,30.0,100.0,31.073389830457113,29.0,25.0,70.0,31.073389830457113,0.5,0.3,1,42,17000.0,40.0,50.0,70.0,0.9333333333333333,0.25,13.50222756053129,4.276666119016055,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000369,Flormar Nail Enamel Yoğun Pigmentli Oje 385 Red Velvet,Flormar,Makyaj,14,74.28571428571429,100.0,30.0,100.0,31.308461799005396,25.714285714285715,0.0,70.0,31.308461799005396,0.42857142857142855,0.2857142857142857,1,14,10000.0,40.0,100.0,70.0,0.7,1.5,11.918490568078727,4.321290399486049,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10000501,Rocs Kids 3-7 Yaş Meyve Külahı Çocuk Diş Macunu 45 gr,Rocs,Hijyen & Bakım,13,219.3846153846154,271.5,136.0,271.5,68.6130921199184,35.44615384615385,20.1,60.0,20.204150373319145,1.0,0.38461538461538464,1,1,4000.0,136.0,271.5,135.5,0.4990791896869245,0.9963235294117647,8.98744678941718,5.395374271687303,0,Sürekli İndirimli Ana Katalog Ürünleri
10000575,Taft Powerful Age Saç Spreyi 250 ml,Taft,Saç Bakım,13,206.53846153846155,209.0,139.0,249.0,32.89532739011065,46.184615384615384,40.4,60.1,8.619053133788938,1.0,0.15384615384615385,1,8,6000.0,139.0,169.0,110.0,0.5263157894736842,0.2158273381294964,10.896905978325734,5.335316679306165,0,Sürekli İndirimli Ana Katalog Ürünleri
10001019,Flormar Dipliner Black-Classic Likit,Flormar,Makyaj,14,431.0,425.0,255.0,850.0,131.1112270027012,49.292857142857144,50.0,70.0,15.42477848167653,0.9285714285714286,0.21428571428571427,1,13,7000.0,340.0,424.0,595.0,1.4,0.24705882352941178,11.492865604592456,6.068425588244111,0,Sürekli İndirimli Ana Katalog Ürünleri
10001021,Pastel Matte Waterproof Long Lasting Eyeliner 320,Pastel,Makyaj,14,199.53571428571428,207.5,124.5,262.0,30.90398548215617,55.114285714285714,50.05,70.0,6.590069118682367,1.0,0.21428571428571427,1,16,6000.0,166.0,262.0,137.5,0.6626506024096386,0.5783132530120482,11.53289474504573,5.300992356997339,0,Sürekli İndirimli Ana Katalog Ürünleri
10001023,Flormar Nail Enamel Yoğun Pigmentli Oje 417 Steel Gray,Flormar,Makyaj,13,81.53846153846153,100.0,30.0,100.0,29.110752265029113,18.46153846153846,0.0,70.0,29.110752265029113,0.3076923076923077,0.23076923076923078,1,1,5000.0,40.0,100.0,70.0,0.7,1.5,9.21054035197885,4.413264385169161,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10001273,Dalan Antique Daphne (Antik Defne) Sabun 150 gr,Dalan,Duş & Banyo,9,41.666666666666664,41.0,41.0,47.0,2.0000000000000004,44.766666666666666,45.3,45.3,1.5999999999999994,1.0,0.0,0,12,5000.0,41.0,47.0,6.0,0.14634146341463414,0.14634146341463414,11.08234252888044,3.7534179752515073,1,Stabil ve Düşük Kampanyalı Ürünler
10001354,Nivea Sun SPF50 Güneş Koruyucu ve Ferahlık Vücut Spreyi 200 ml,Nivea,Güneş Ürünleri,15,926.9666666666667,939.5,751.5,1127.5,86.05468914480794,50.666666666666664,50.0,60.0,4.577377082170635,1.0,0.13333333333333333,1,11,9000.0,751.5,1127.5,376.0,0.4002128791910591,0.5003326679973387,11.589997611045085,6.832995812600848,0,Sürekli İndirimli Ana Katalog Ürünleri
10001399,Rexona Kadın Sprey Deodorant Invisible 72 Saat Kesintisiz Koruma 150 ml,Rexona,Parfüm & Deodorant,14,214.71428571428572,259.0,135.0,259.0,61.65839960425702,36.50714285714286,23.4,60.1,18.24889730222768,1.0,0.35714285714285715,1,12,9000.0,135.0,259.0,124.0,0.47876447876447875,0.9185185185185185,11.670040318718621,5.373954780753657,0,Sürekli İndirimli Ana Katalog Ürünleri
10001400,Rexona Men Erkek Sprey Deodorant Invisible Ice Fresh 72 Saat Kesintisiz Koruma 150 ml,Rexona,Erkek Bakım,13,210.84615384615384,259.0,129.0,259.0,63.416409750481975,37.646153846153844,23.4,61.8,18.761068527876876,1.0,0.3076923076923077,1,7,4000.0,135.0,129.0,130.0,0.5019305019305019,-0.044444444444444446,10.373741150537072,5.3558603218270635,0,Sürekli İndirimli Ana Katalog Ürünleri
10001423,Neutrogena Canlandırıcı Günlük Peeling Jel 150 ml,Neutrogena,Cilt Bakım,13,163.0,205.0,102.5,205.0,48.59783945814875,52.46153846153846,40.2,70.1,14.182062524044142,1.0,0.46153846153846156,1,28,11000.0,137.0,205.0,102.5,0.5,0.49635036496350365,12.67303728672591,5.099866427824199,0,Sürekli İndirimli Ana Katalog Ürünleri
10001424,Neutrogena Canlandırıcı Yüz Temizleme Jeli 200 ml,Neutrogena,Cilt Bakım,13,120.84615384615384,129.0,102.5,129.0,12.730188227504424,64.76923076923077,62.4,70.1,3.6989603528975104,1.0,0.46153846153846156,1,25,10000.0,129.0,129.0,26.5,0.2054263565891473,0.0,12.468536904997999,4.802759214912834,0,Sürekli İndirimli Ana Katalog Ürünleri
10001720,Dermapeel Doğal İpek Banyo Kesesi,Dermapeel,Duş & Banyo,9,233.33333333333334,245.0,140.0,245.0,35.0,33.333333333333336,30.0,60.0,10.0,1.0,0.1111111111111111,1,20,8000.0,245.0,245.0,105.0,0.42857142857142855,0.0,12.031844250573547,5.456744603142555,0,Sürekli İndirimli Ana Katalog Ürünleri
10001722,Dermapeel Orta Banyo Kesesi,Dermapeel,Duş & Banyo,9,221.66666666666666,245.0,140.0,245.0,46.30064794363034,36.666666666666664,30.0,60.0,13.228756555322953,1.0,0.2222222222222222,1,12,6000.0,140.0,245.0,105.0,0.42857142857142855,0.75,11.26463075845105,5.405675884868536,0,Sürekli İndirimli Ana Katalog Ürünleri
10001723,Dermapeel Kalın Banyo Kesesi,Dermapeel,Duş & Banyo,11,225.9090909090909,245.0,140.0,245.0,42.47459133518425,35.45454545454545,30.0,60.0,12.135597524338358,1.0,0.18181818181818182,1,9,7000.0,140.0,245.0,105.0,0.42857142857142855,0.75,11.156393367971244,5.424549456690948,0,Sürekli İndirimli Ana Katalog Ürünleri
10001854,Solingen Ayak Törpüsü 7159,Solingen,Kişisel Bakım,11,202.9090909090909,216.0,144.0,216.0,29.125434058412058,43.63636363636363,40.0,60.0,8.090398349558903,1.0,0.18181818181818182,1,11,2000.0,144.0,216.0,72.0,0.3333333333333333,0.5,10.086308984371733,5.317674261721837,0,Sürekli İndirimli Ana Katalog Ürünleri
10001892,Colgate Çocuk 5+ Ekstra Yumuşak Diş Fırçası (Asortili),Colgate,Hijyen & Bakım,14,168.85714285714286,189.0,116.0,199.0,34.791371925228255,41.75714285714286,34.8,60.0,12.006710577885144,1.0,0.2857142857142857,1,19,4000.0,116.0,199.0,83.0,0.43915343915343913,0.7155172413793104,11.290031882411226,5.134957747635468,0,Sürekli İndirimli Ana Katalog Ürünleri
10001896,Listerine Ağız Gargarası Nane Aromalı 250 ml,Listerine,Hijyen & Bakım,9,149.61111111111111,169.5,80.0,169.5,39.46579039004681,25.155555555555555,15.2,60.0,19.754943122615614,1.0,0.2222222222222222,1,6,7000.0,80.0,169.5,89.5,0.528023598820059,1.11875,10.79971842403251,5.014701091602501,0,Sürekli İndirimli Ana Katalog Ürünleri
10001898,Listerine Ağız Gargarası Nane Aromalı 500 ml,Listerine,Hijyen & Bakım,9,256.94444444444446,273.0,128.5,273.0,48.16666666666667,20.188888888888886,15.2,60.1,14.966666666666667,1.0,0.1111111111111111,1,9,6000.0,273.0,273.0,144.5,0.5293040293040293,0.0,11.002266493983559,5.552744230123757,0,Sürekli İndirimli Ana Katalog Ürünleri
10001901,Neutrogena Nasırlaşmış Ayaklar İçin Ayak Kremi 50 ml,Neutrogena,Hijyen & Bakım,9,202.83333333333334,213.0,121.5,213.0,30.500000000000004,33.24444444444444,29.9,60.0,10.033333333333337,1.0,0.1111111111111111,1,11,8000.0,121.5,213.0,91.5,0.4295774647887324,0.7530864197530864,11.472228462638125,5.317302666459117,0,Sürekli İndirimli Ana Katalog Ürünleri
10001987,Arm&Hammer Advance White Pro Diş Macunu 75 ml,Arm&Hammer,Hijyen & Bakım,9,270.6666666666667,299.0,171.5,299.0,56.22221536012255,36.900000000000006,30.3,60.0,13.096468989769726,1.0,0.2222222222222222,1,18,2000.0,299.0,299.0,127.5,0.42642140468227424,0.0,10.545841313750174,5.604575824572753,0,Sürekli İndirimli Ana Katalog Ürünleri
10001991,Laction Paris Kirpik Güçlendirici Maskara,Laction,Kişisel Bakım,11,260.27272727272725,299.0,112.0,299.0,68.57964845213326,42.02727272727273,33.4,75.1,15.281628899373976,1.0,0.2727272727272727,1,36,7000.0,179.5,299.0,187.0,0.6254180602006689,0.6657381615598886,12.464726187621421,5.5655647938406,0,Sürekli İndirimli Ana Katalog Ürünleri
10002151,Veet Profesyonel Yüz Ağda Bandı Normal Ciltler 20'li,Veet,Cilt Bakım,11,307.3181818181818,338.0,225.5,338.0,52.5486787309028,45.52727272727273,40.1,60.0,9.295277393288583,1.0,0.2727272727272727,1,5,6000.0,225.5,338.0,112.5,0.3328402366863905,0.49889135254988914,10.491440870217568,5.731132307587764,0,Sürekli İndirimli Ana Katalog Ürünleri
10002160,Okey Rötar Prezervatif 20'li,Okey,Erkek Bakım,13,369.0,395.0,226.0,395.0,63.46521356879951,34.7,30.1,60.0,11.228460862172218,1.0,0.15384615384615385,1,2,4000.0,226.0,395.0,169.0,0.4278481012658228,0.7477876106194691,9.392911897525345,5.91350300563827,0,Sürekli İndirimli Ana Katalog Ürünleri
10002233,Gillette Clear Jel Cool Wave Antiperspirant Erkek Stick Deodorant 70 ml,Gillette,Erkek Bakım,11,203.5,229.0,135.5,229.0,43.67379076746144,39.92727272727273,32.4,60.0,12.89194251531482,1.0,0.2727272727272727,1,2,4000.0,229.0,229.0,93.5,0.40829694323144106,0.0,9.392911897525345,5.320567975482857,0,Sürekli İndirimli Ana Katalog Ürünleri
10002298,Eklips Seyahat Seti 2'li SA70931,Eklips,Kişisel Bakım,9,67.11111111111111,75.0,39.5,75.0,15.654028590465495,32.17777777777778,24.2,60.1,15.830412011203133,1.0,0.2222222222222222,1,17,10000.0,39.5,75.0,35.5,0.47333333333333333,0.8987341772151899,12.100812124872682,4.2211403585999925,0,Sürekli İndirimli Ana Katalog Ürünleri
10002299,Eklips Seyahat Seti 2'li SA70917,Eklips,Kişisel Bakım,9,71.05555555555556,75.0,39.5,75.0,11.833333333333334,28.188888888888886,24.2,60.1,11.966666666666669,1.0,0.1111111111111111,1,30,15000.0,75.0,75.0,35.5,0.47333333333333333,0.0,13.049859349014035,4.2774374264202795,0,Sürekli İndirimli Ana Katalog Ürünleri
10002300,Eklips Seyahat Seti Renkli Şişe 4'lü,Eklips,Kişisel Bakım,11,102.77272727272727,119.0,59.5,119.0,27.79241230656637,31.00909090909091,20.1,60.1,18.68397465987655,1.0,0.2727272727272727,1,21,12000.0,59.5,119.0,59.5,0.5,1.0,12.483787711989757,4.64220319317148,0,Sürekli İndirimli Ana Katalog Ürünleri
10002353,Kotex Tampon Mini 16'lı,Kotex,Hijyen & Bakım,9,144.38888888888889,174.0,69.5,174.0,44.93173834953541,39.666666666666664,25.3,70.2,18.706683297688024,1.0,0.3333333333333333,1,0,5000.0,93.0,174.0,104.5,0.6005747126436781,0.8709677419354839,8.517393171418904,4.979412144633981,0,Sürekli İndirimli Ana Katalog Ürünleri
10002354,Kotex Tampon Normal 16'lı,Kotex,Hijyen & Bakım,11,149.77272727272728,174.0,69.5,174.0,41.935285641309065,37.054545454545455,25.3,70.2,17.71233263217263,1.0,0.2727272727272727,1,6,5000.0,93.0,174.0,104.5,0.6005747126436781,0.8709677419354839,10.463303320474218,5.015773585588737,0,Sürekli İndirimli Ana Katalog Ürünleri
10002355,Kotex Tampon Süper 16'lı,Kotex,Hijyen & Bakım,10,147.35,174.0,69.5,174.0,43.38461708947078,38.230000000000004,25.3,70.2,18.212575020817045,1.0,0.3,1,13,4000.0,93.0,174.0,104.5,0.6005747126436781,0.8709677419354839,10.933356938472494,4.999574346736831,0,Sürekli İndirimli Ana Katalog Ürünleri
10002408,Otacı Bitkisel Saç Şekillendirici Yumuşak-Orta 150 ml,Otacı,Saç Bakım,13,215.69230769230768,219.0,175.5,219.5,12.077076187172509,50.853846153846156,50.1,60.0,2.7482162046848324,1.0,0.07692307692307693,1,27,10000.0,175.5,219.5,44.0,0.2009132420091324,0.25071225071225073,12.542644877151721,5.378478410414836,0,Sürekli İndirimli Ana Katalog Ürünleri
10002409,Otacı Bitkisel Saç Şekillendirici Orta-Sert 150 ml,Otacı,Saç Bakım,9,214.22222222222223,219.0,175.5,219.5,14.52177483796125,51.18888888888889,50.1,60.0,3.3043321732403217,1.0,0.1111111111111111,1,36,14000.0,219.0,219.5,44.0,0.2009132420091324,0.00228310502283105,13.157801947262149,5.371671086070776,0,Sürekli İndirimli Ana Katalog Ürünleri
10002453,Bioblas Procyanidin Saç Dökülmesine Karşı Anti-Stress Şampuan 360 ml,Bioblas,Saç Bakım,11,135.5,149.0,89.5,149.0,24.38442125620372,54.709090909090904,50.2,70.1,8.151129313837993,1.0,0.2727272727272727,1,23,9000.0,149.0,149.0,59.5,0.39932885906040266,0.0,12.28314479160503,4.916324614625014,0,Sürekli İndirimli Ana Katalog Ürünleri
10002779,Tereson Terleme Önleyici Solüsyon 50 ml,Tereson,Parfüm & Deodorant,12,171.66666666666666,199.0,116.0,203.0,41.128033645132504,40.81666666666667,31.4,60.0,14.17333176544363,1.0,0.3333333333333333,1,74,10000.0,116.0,203.0,87.0,0.4371859296482412,0.75,13.527928480512827,5.151362953591374,0,Sürekli İndirimli Ana Katalog Ürünleri
10002853,Gillette Simply Venus 2 Kullan At Kadın Tıraş Bıçağı 4'lü Paket,Gillette,Cilt Bakım,12,89.25,94.0,65.0,95.0,11.330770655006818,45.21666666666667,42.3,60.1,6.9541136724745165,1.0,0.16666666666666666,1,21,8000.0,65.0,95.0,30.0,0.3191489361702128,0.46153846153846156,12.07836426620844,4.502583597212991,0,Sürekli İndirimli Ana Katalog Ürünleri
10002854,Gillette Venus Riviera 3 Bıçaklı Kullan At Kadın Tıraş Bıçağı 2'li,Gillette,Cilt Bakım,11,279.6363636363636,287.0,203.0,290.0,25.433335319115056,44.945454545454545,43.5,60.0,4.996271336979936,1.0,0.09090909090909091,1,133,43000.0,203.0,290.0,87.0,0.30313588850174217,0.42857142857142855,15.566818450170153,5.637059751703789,0,Sürekli İndirimli Ana Katalog Ürünleri
10003047,First Sensations Nane Aromalı Sakız 27 gr,First,Süpermarket,10,55.9,59.5,23.5,59.5,11.384199576606166,6.05,0.0,60.5,19.131779844018695,0.1,0.1,1,8,5000.0,23.5,59.5,36.0,0.6050420168067226,1.5319148936170213,10.714617748755124,4.041295341132285,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10003048,First Sensations Karpuz Aromalı Sakız 27 gr,First,Süpermarket,10,52.3,59.5,23.5,59.5,15.17893276880822,12.1,0.0,60.5,25.509039792024925,0.2,0.2,1,2,4000.0,23.5,59.5,36.0,0.6050420168067226,1.5319148936170213,9.392911897525345,3.975936331171799,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10003050,Falım 5'li Damla Sakızı Aromalı Şekersiz Sakız 35 gr,Falım,Süpermarket,9,56.0,60.0,24.0,60.0,12.0,6.666666666666667,0.0,60.0,20.0,0.1111111111111111,0.1111111111111111,1,10,5000.0,60.0,60.0,36.0,0.6,0.0,10.915288444217275,4.04305126783455,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10003284,theBalm Sexy Mama Transparan Pudra,theBalm,Makyaj,8,378.0,420.0,252.0,420.0,63.49803146555017,55.0,50.0,70.0,7.559289460184544,1.0,0.375,1,24,9000.0,336.0,336.0,168.0,0.4,0.0,12.323966786125286,5.937536205082426,0,Sürekli İndirimli Ana Katalog Ürünleri
10003450,Oral-B Pro-Expert Clinic Line Diş İpi 25 m,Oral-B,Hijyen & Bakım,13,154.92307692307693,157.0,124.0,174.5,22.615302851762195,50.176923076923075,49.5,60.1,7.255130810462558,1.0,0.3076923076923077,1,34,8000.0,124.0,174.5,50.5,0.321656050955414,0.40725806451612906,12.542669874339538,5.0493627889904635,0,Sürekli İndirimli Ana Katalog Ürünleri
10003481,Benri Lavanta Kağıt Sabun 20'li,Benri,Duş & Banyo,12,33.416666666666664,39.5,14.5,39.5,9.287903504836358,43.400000000000006,33.1,75.4,15.723289038296608,1.0,0.3333333333333333,1,27,7000.0,23.5,39.5,25.0,0.6329113924050633,0.6808510638297872,12.186012785152402,3.5385409431730324,0,Sürekli İndirimli Ana Katalog Ürünleri
10003483,Benri Okyanus Kağıt Sabun 20'li,Benri,Duş & Banyo,12,33.416666666666664,39.5,14.5,39.5,9.287903504836358,43.400000000000006,33.1,75.4,15.723289038296608,1.0,0.3333333333333333,1,16,8000.0,23.5,39.5,25.0,0.6329113924050633,0.6808510638297872,11.820535156906342,3.5385409431730324,0,Sürekli İndirimli Ana Katalog Ürünleri
10003604,Rexona Kadın Deodorant Stick Invisible 50 ml,Rexona,Parfüm & Deodorant,12,297.0,354.0,161.0,354.0,87.27386362896553,26.316666666666666,12.2,60.0,21.614718610383544,1.0,0.25,1,6,7000.0,161.0,249.0,193.0,0.5451977401129944,0.546583850931677,10.79971842403251,5.697093486505405,0,Sürekli İndirimli Ana Katalog Ürünleri
10003605,Rexona Üstün Koruma Erkek Roll On Deodorant Invisible 72 Saat Kesintisiz Koruma 50 ml,Rexona,Erkek Bakım,10,113.45,119.0,100.5,119.0,8.936348993483488,54.989999999999995,52.8,60.1,3.526235008239433,1.0,0.3,1,2,4000.0,100.5,119.0,18.5,0.15546218487394958,0.18407960199004975,9.392911897525345,4.740138046398576,0,Sürekli İndirimli Ana Katalog Ürünleri
10003607,Rexona Üstün Koruma Kadın Roll On Deodorant Invisible 72 Saat Kesintisiz Koruma 50 ml,Rexona,Parfüm & Deodorant,14,125.25,119.0,100.5,299.0,50.81215405786297,51.635714285714286,52.8,60.1,15.280233946198253,0.9285714285714286,0.35714285714285715,1,6,7000.0,100.5,299.0,198.5,1.6680672268907564,1.9751243781094527,10.79971842403251,4.838264068155469,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10004044,Emotion Kadın Deodorant Love 150 ml,Emotion,Parfüm & Deodorant,12,134.16666666666666,139.0,112.0,169.0,20.30599254735738,52.09166666666667,50.4,60.0,7.260285285320574,1.0,0.3333333333333333,1,73,16000.0,112.0,129.0,57.0,0.41007194244604317,0.15178571428571427,13.984471592473046,4.906508584887358,0,Sürekli İndirimli Ana Katalog Ürünleri
10004163,Sebamed Clear Face Kompakt Yüz Temizleme Sabunu 100 gr,Sebamed,Cilt Bakım,12,238.33333333333334,257.5,171.5,286.0,53.660266887374334,58.416666666666664,55.05,70.1,9.371216408220274,1.0,0.5,1,11,6000.0,229.0,286.0,114.5,0.4446601941747573,0.24890829694323144,11.184588050777514,5.477857280380115,0,Sürekli İndirimli Ana Katalog Ürünleri
10004570,Nivea Men Erkek Sport Duş Jeli 500 ml,Nivea,Erkek Bakım,9,311.94444444444446,324.0,215.5,324.0,36.166666666666664,42.13333333333333,39.9,60.0,6.7,1.0,0.1111111111111111,1,3,5000.0,215.5,324.0,108.5,0.33487654320987653,0.5034802784222738,9.903687532538795,5.7460256809985495,0,Sürekli İndirimli Ana Katalog Ürünleri
10004591,Hobby Classic Nemlendirici El ve Vücut Losyonu 300 ml,Hobby,Cilt Bakım,10,72.8,78.0,52.0,78.0,10.962562555250381,44.0,40.0,60.0,8.432740427115677,1.0,0.2,1,79,9000.0,52.0,78.0,26.0,0.3333333333333333,0.5,13.487117595930966,4.301358731606427,0,Sürekli İndirimli Ana Katalog Ürünleri
10004671,Pastel Oje 08,Pastel,Makyaj,14,86.85714285714286,94.5,28.0,119.0,30.25940958002764,13.642857142857142,0.0,70.4,27.206552216634943,0.21428571428571427,0.21428571428571427,1,10,10000.0,37.5,119.0,91.0,0.9629629629629629,2.1733333333333333,11.608335639774888,4.475712118751205,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10004672,Pastel Oje 09,Pastel,Makyaj,13,87.42307692307692,94.5,28.0,119.0,33.96496120627241,15.469230769230771,0.0,70.4,29.492297994995937,0.23076923076923078,0.23076923076923078,1,5,7000.0,37.5,119.0,91.0,0.9629629629629629,2.1733333333333333,10.645567744205252,4.4821329867417,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10004673,Pastel Oje 11,Pastel,Makyaj,10,89.5,94.5,28.0,119.0,32.01041497179733,13.069999999999999,0.0,70.4,27.656626692349885,0.2,0.2,1,8,8000.0,37.5,119.0,91.0,0.9629629629629629,2.1733333333333333,11.184546390186345,4.505349850705881,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10004675,Pastel Oje 13,Pastel,Makyaj,10,88.0,94.5,37.5,119.0,28.433157482848163,12.059999999999999,0.0,60.3,25.42471238775377,0.2,0.2,1,1,1000.0,37.5,119.0,81.5,0.8624338624338624,2.1733333333333333,7.601901959875166,4.48863636973214,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10004807,Pantene Doğal Sentez Güç ve Parlaklık Saç Kremi 275 ml,Pantene,Saç Bakım,11,127.54545454545455,129.0,77.5,149.5,21.259650215201734,54.845454545454544,50.2,70.1,6.382219619593737,1.0,0.18181818181818182,1,43,10000.0,103.5,149.0,72.0,0.5581395348837209,0.4396135265700483,12.994630000894778,4.856282573658148,0,Sürekli İndirimli Ana Katalog Ürünleri
10004816,Femfresh Genital Bölge İntim Rahatlatıcı Yıkama Jeli 250 ml,Femfresh,Hijyen & Bakım,13,429.84615384615387,444.5,254.0,444.5,52.83519369045308,32.30769230769231,30.0,60.0,8.320502943378436,1.0,0.07692307692307693,1,4,6000.0,444.5,444.5,190.5,0.42857142857142855,0.0,10.309119313423613,6.065751074748295,0,Sürekli İndirimli Ana Katalog Ürünleri
10004932,Kotex Ultra Uzun Hijyenik Ped Uzun 18’li Süper Ekonomik,Kotex,Hijyen & Bakım,8,154.0,185.0,92.0,185.0,43.84062043356594,49.975,39.9,70.1,14.243168788681016,1.0,0.375,1,9,9000.0,123.0,185.0,93.0,0.5027027027027027,0.5040650406504065,11.40767605425113,5.043425116919247,0,Sürekli İndirimli Ana Katalog Ürünleri
10004934,Kotex Günlük Ped Çanta Paketleri Deo Uzun 16’lı,Kotex,Hijyen & Bakım,11,80.27272727272727,100.0,50.0,100.0,23.374519927009878,51.93636363636363,40.1,70.1,14.024711956205923,1.0,0.45454545454545453,1,1,4000.0,66.5,100.0,50.0,0.5,0.5037593984962406,8.98744678941718,4.397810502375144,0,Sürekli İndirimli Ana Katalog Ürünleri
10005045,Vivident Storming Sakız Karpuz Aromalı 33 gr,Vivident,Süpermarket,10,55.45,59.0,23.5,59.0,11.226085693597746,6.0200000000000005,0.0,60.2,19.036911514213646,0.1,0.1,1,4,6000.0,59.0,59.0,35.5,0.6016949152542372,0.0,10.309119313423613,4.033355290595671,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri
10005047,Vivident Storming Sakız Nane Aromalı 33 gr,Vivident,Süpermarket,12,59.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6000.0,59.0,59.0,0.0,0.0,0.0,10.645591550044827,4.0943445622221,1,Stabil ve Düşük Kampanyalı Ürünler
10005051,Benri Hidrofil Pamuk 100 gr,Benri,Kişisel Bakım,9,47.333333333333336,49.5,28.0,57.5,9.643650760992953,41.24444444444444,35.4,60.6,12.133333333333335,1.0,0.2222222222222222,1,40,14000.0,28.0,57.5,29.5,0.5959595959595959,1.0535714285714286,13.260456101322234,3.8781214537524646,0,Sürekli İndirimli Ana Katalog Ürünleri
10005052,Benri Disk Makyaj Temizleme Pamuğu 80 Adet,Benri,Kişisel Bakım,8,31.625,39.0,14.0,39.0,10.47360628300628,43.55,30.4,75.0,18.6775648458633,1.0,0.375,1,120,32000.0,22.0,22.0,25.0,0.6410256410256411,0.0,15.169312976890334,3.4850788656428575,0,Sürekli İndirimli Ana Katalog Ürünleri
