urun_id,lag_1w_indirim,lag_2w_indirim,lag_3w_indirim,rolling_std_indirim,max_indirim_train,indirimli_gun_orani,kampanyali_gun_orani,gozlem_sayisi,kategori_x,cluster,cluster_adi,kategori_enc,tahmini_indirim,isim,marka,kategori_y,kategori
10203575,39.8,60.0,49.95,11.662475437630441,75.2,1.0,1.0,14,Süpermarket,0,Sürekli İndirimli Ana Katalog Ürünleri,13,41.08978055442399,Benri Çöp Torbası 40'lı Beyaz Sabun (Orta Boy),Benri,Süpermarket,Süpermarket
10203576,34.9,60.0,47.45,14.491491756659608,75.1,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,35.2519932058393,Miss Kay Cutie Pie EDP Kadın Parfüm 25 ml,Miss Kay,Parfüm & Deodorant,Parfüm & Deodorant
10203577,34.9,60.0,47.45,14.491491756659608,75.1,1.0,1.0,14,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,35.2519932058393,Miss Kay Soft Cuddle EDP Kadın Parfüm 25 ml,Miss Kay,Parfüm & Deodorant,Parfüm & Deodorant
10203586,69.9,,69.9,0.0,75.1,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,69.75150769510039,Beaulis Fun Look At Me Now Maskara 100 Black,Beaulis,Makyaj,Makyaj
10203587,0.0,60.0,30.0,34.64101615137755,75.1,0.7272727272727273,1.0,11,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,3.1461141105014256,Beaulis Fun Lash Like a Queen Maskara 100 Black,Beaulis,Makyaj,Makyaj
10203588,23.3,,30.0,40.35678381635485,75.1,0.7692307692307693,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,22.073298816894454,Beaulis Fun Just Wanna Have Fun Maskara 400 Intense Black,Beaulis,Makyaj,Makyaj
10203589,49.73333333333333,,60.0,4.272391992003234,75.0,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,52.2694727665764,Orien Men Tıraş Fırçası,Orien,Erkek Bakım,Erkek Bakım
10203593,80.1,,79.1,1.7320508075688772,82.1,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,79.86725852201155,Himalaya Derin Temizleme Etkili Kahve Özlü Maske 75 ml,Himalaya,Cilt Bakım,Cilt Bakım
10203594,50.0,,60.0,0.0,70.0,1.0,1.0,8,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,51.924556067402335,Dermokil Akne ve Siyah Nokta Karşıtı Kil Maskesi 50 ml,Dermokil,Cilt Bakım,Cilt Bakım
10203595,50.0,,55.0,0.0,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.768866011363656,Dermokil Gözenek Sıkılaştırıcı Kil Maskesi 50 ml,Dermokil,Cilt Bakım,Cilt Bakım
10203596,50.0,50.0,60.0,0.0,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.48478145384333,Dermokil Kırışıklık Karşıtı Kil Maskesi 50 ml,Dermokil,Cilt Bakım,Cilt Bakım
10203597,50.0,50.0,55.0,0.0,70.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.156779582113685,Dermokil Leke Karşıtı Kil Maskesi 50 ml,Dermokil,Cilt Bakım,Cilt Bakım
10203598,50.0,60.0,55.0,5.773502691896258,75.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.366813397708086,Beaulis Fun Creamy Boom Stick Allık 549 Pink Velvet,Beaulis,Makyaj,Makyaj
10203599,50.0,,55.0,0.0,75.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.03454875573207,Beaulis Fun Creamy Boom Stick Allık 538 Fuchsia Flame,Beaulis,Makyaj,Makyaj
10203602,25.100000000000005,25.1,25.1,0.0,60.1,1.0,1.0,13,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,26.24852783484564,Sudocrem Cilt Bakım Kremi 22 gr (My Little - Mini Boy),Sudocrem,Anne & Bebek,Anne & Bebek
10203603,25.100000000000005,25.1,,0.0,60.0,1.0,1.0,12,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,27.93790965248127,Sudocrem Bebek Bakım Kremi 60 gr,Sudocrem,Anne & Bebek,Anne & Bebek
10203604,25.399999999999995,25.4,,0.0,60.0,1.0,1.0,12,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,28.033027023054423,Sudocrem Bebek Bakım Kremi 125 gr,Sudocrem,Anne & Bebek,Anne & Bebek
10203605,25.0,25.0,,0.0,60.0,1.0,1.0,11,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,27.75230308969128,Sudocrem Bebek Bakım Kremi 250 gr,Sudocrem,Anne & Bebek,Anne & Bebek
10203606,24.899999999999995,24.9,,0.0,24.9,1.0,1.0,9,Anne & Bebek,1,Stabil ve Düşük Kampanyalı Ürünler,0,27.22721505334023,Sudocrem Bebek Bakım Kremi 400 gr,Sudocrem,Anne & Bebek,Anne & Bebek
10203624,23.3,60.1,41.7,18.4,75.1,1.0,1.0,14,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.715457484005828,Eklips 2'li Puf ve Ustura Seti,Eklips,Kişisel Bakım,Kişisel Bakım
10203625,25.2,60.1,42.65,17.45,75.2,1.0,1.0,15,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.64441199662692,Eklips 3'lü Kaş Bakım Seti,Eklips,Kişisel Bakım,Kişisel Bakım
10203627,20.9,,40.5,0.0,75.1,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.809629255488407,Eklips Göz Makyaj Seti 3'lü,Eklips,Kişisel Bakım,Kişisel Bakım
10203628,15.1,60.0,37.55,22.45,75.1,1.0,1.0,12,Kişisel Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,8,17.349574948664813,Eklips Makyaj Fırça ve Sünger Seti 5'li,Eklips,Kişisel Bakım,Kişisel Bakım
10203629,23.3,60.3,41.8,18.5,75.0,0.9285714285714286,1.0,14,Kişisel Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,8,23.609023435813977,Eklips 2'li Üçgen Makyaj Puffu,Eklips,Kişisel Bakım,Kişisel Bakım
10203630,0.0,,0.0,0.0,0.0,0.0,1.0,8,Saç Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,12,0.030597586726998492,Hobby Şampuan Isırgan 2'si 1 Arada 500 ml,Hobby,Saç Bakım,Saç Bakım
10203640,50.5,50.5,,0.0,70.0,1.0,1.0,7,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,34.48611634398903,Bioxcin Besleyici Yağlar Saç Bakım Kremi 250 ml,Bioxcin,Saç Bakım,Saç Bakım
10203647,53.36666666666667,,55.05,5.831237718815221,75.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.477352273955965,Beaulis Fun Lip Lock Mat Ruj 329 Red Punch,Beaulis,Makyaj,Makyaj
10203648,53.36666666666667,60.1,60.1,5.831237718815221,75.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.48613435502014,Beaulis Fun Lip Lock Mat Ruj 643 Candy Cloud,Beaulis,Makyaj,Makyaj
10203649,50.0,60.1,55.05,5.8312377188152205,70.2,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.99337303687613,Beaulis Fun Lip Lock Mat Ruj 339 Spice Sizzle,Beaulis,Makyaj,Makyaj
10203652,53.43333333333334,60.3,55.15,5.946707772653144,75.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.783672293284724,Beaulis Paint It Oje 532 Dynamic Rose,Beaulis,Makyaj,Makyaj
10203653,50.0,60.3,50.0,5.149999999999998,75.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.05110530244294,Beaulis Paint It Oje 939 Fashion Fizz,Beaulis,Makyaj,Makyaj
10203654,50.0,60.3,60.3,5.946707772653144,75.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.301222899837654,Beaulis Paint It Oje 165 Cream Dream,Beaulis,Makyaj,Makyaj
10203655,50.0,,55.15,0.0,75.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,48.99812931128761,Beaulis Paint It Oje 981 Glimmering Mist,Beaulis,Makyaj,Makyaj
10203656,50.0,,55.15,0.0,75.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.056790422398734,Beaulis Paint It Oje 775 Leafy Green,Beaulis,Makyaj,Makyaj
10203657,50.0,,60.3,0.0,75.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.925525160382584,Beaulis Paint It Oje 888 Starry Night,Beaulis,Makyaj,Makyaj
10203658,50.0,,60.3,0.0,75.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.41939712382886,Beaulis Paint It Oje 198 Beaming Bıscuit,Beaulis,Makyaj,Makyaj
10203659,50.0,60.3,60.3,5.149999999999998,75.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.87003317132601,Beaulis Paint It Oje 998 Brides Glow,Beaulis,Makyaj,Makyaj
10203662,40.3,,,0.0,70.0,1.0,1.0,10,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,29.86314317979619,Yoon Saç Dökülme Karşıtı Hızlı Saç Uzamasına Yardımcı 7 Aktifli Biberiyeli Tuzsuz Şampuan 400 ml,Yoon,Saç Bakım,Saç Bakım
10203663,40.4,40.4,40.4,0.0,70.0,0.9090909090909091,1.0,11,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,43.29279746828452,Yoon Saç Dökülme Karşıtı Hızlı Saç Uzamasına Yardımcı 7 Aktifli Biberiyeli Saç Bakım Scalp Serumu 50 ml,Yoon,Saç Bakım,Saç Bakım
10203664,40.4,40.4,50.2,0.0,70.0,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,44.66828766487122,Yoon Saç Dökülme Karşıtı Hızlı Saç Uzamasına Yardımcı 7 Aktifli Biberiyeli Saç Bakım Suyu 200 ml,Yoon,Saç Bakım,Saç Bakım
10203665,40.3,40.3,,0.0,70.0,1.0,1.0,7,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,29.9037384894713,Yoon Durulanmayan Kabarma Önleyici Parlaklık ve Nemlendirmeye Yardımcı Besleyici Saç Bakım Serumu 100 ml,Yoon,Saç Bakım,Saç Bakım
10203666,40.2,40.2,50.150000000000006,0.0,60.2,1.0,1.0,13,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,41.468638874080106,Wella Wellaflex Invisible Hold Görünmez Tutuş Sağlayan Saç Spreyi Extra Strong Hold 75 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10203667,40.2,40.2,50.150000000000006,0.0,60.2,1.0,1.0,14,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,41.468638874080106,Wella Wellaflex 2 Days Volume 2 Gün Boyunca Hacim Veren Saç Spreyi Extra Strong Hold 75 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10203668,41.9,41.9,51.0,0.0,60.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,45.939825123100206,Wella Wellaflex Invisible Hold Görünmez Tutuş Sağlayan Saç Spreyi Extra Strong Hold 400 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10203669,41.9,,51.0,0.0,60.1,0.9166666666666666,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,45.55454371698659,Wella Wellaflex Silk Finish & Hold İpeksi Bitiş ve Tutuş Sağlayan Saç Spreyi Ultra Strong Hold 400 ml - 5/5 Hold,Wella,Saç Bakım,Saç Bakım
10203670,41.7,41.7,,0.0,60.1,1.0,1.0,11,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,29.5991023563294,Arko Men Tıraş Kolonyası Cool 255 ml,Arko,Erkek Bakım,Erkek Bakım
10203671,41.7,41.7,,0.0,41.7,1.0,1.0,11,Erkek Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,4,29.55679302562597,Arko Men Tıraş Kolonyası Platinum 255 ml,Arko,Erkek Bakım,Erkek Bakım
10203672,41.7,41.7,,0.0,41.7,1.0,1.0,11,Erkek Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,4,29.55679302562597,Arko Men Tıraş Kolonyası Gold Power 255 ml,Arko,Erkek Bakım,Erkek Bakım
10203673,41.7,41.7,41.7,0.0,41.7,1.0,1.0,12,Erkek Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,4,40.8719896864069,Arko Men Tıraş Kolonyası Black 255 ml,Arko,Erkek Bakım,Erkek Bakım
10203675,65.2,63.5,63.5,1.962990915244731,75.1,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,60.40223356062201,Beaulis Fun Sweet Talk Blur Lipstick Ruj 540 Rose & Repose,Beaulis,Makyaj,Makyaj
10203676,64.63333333333334,63.5,63.5,1.7000000000000028,75.1,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,60.06714221742679,Beaulis Fun Sweet Talk Blur Lipstick Ruj 531 Soft Petal,Beaulis,Makyaj,Makyaj
10203677,64.63333333333334,,,1.962990915244731,75.1,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.64201641657541,Beaulis Fun Sweet Talk Blur Lipstick Ruj 649 Baby Pink,Beaulis,Makyaj,Makyaj
10203678,64.63333333333334,,63.5,1.962990915244731,75.1,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,56.058104875761174,Beaulis Fun Sweet Talk Blur Lipstick Ruj 169 Nude Brew,Beaulis,Makyaj,Makyaj
10203679,64.63333333333334,63.5,63.5,1.7000000000000028,75.1,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,60.06714221742679,Beaulis Fun Sweet Talk Blur Lipstick Ruj 217 Peach Kiss,Beaulis,Makyaj,Makyaj
10203680,41.9,41.9,51.0,0.0,60.1,0.9166666666666666,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,45.939825123100206,Wella Wellaflex 2 Days Volume 2 Gün Boyunca Hacim Veren Saç Spreyi Extra Strong Hold 400 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10203684,41.5,41.5,41.5,0.0,60.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,41.2116316185541,Wella Wellaflex Invisible Hold Görünmez Tutuş Sağlayan Saç Köpüğü Extra Strong Hold 200 ml - 4/5 Hold,Wella,Saç Bakım,Saç Bakım
10203686,40.3,40.3,50.15,0.0,70.0,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,41.493282786417765,Yoon Kolajen Biotin B7 İçerikli Nemlendirici Vegan Şampuan 250 ml,Yoon,Saç Bakım,Saç Bakım
10203687,39.6,,60.0,0.0,70.0,0.9,1.0,10,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,51.8438476731033,Yoon Biotin B7 & Kolajen İçeren Nemlendiren Besleyici ve Onarıcı Vegan Saç Bakım Kremi 200 ml,Yoon,Saç Bakım,Saç Bakım
10203688,40.8,,50.4,0.0,60.0,1.0,1.0,9,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,44.359789327724705,Yoon Kolay Tarama & Elektriklenme Karşıtı Kolajen ve Keratinli Vegan Saç Bakım Spreyi 250 ml,Yoon,Saç Bakım,Saç Bakım
10203689,40.1,40.1,50.05,0.0,70.0,1.0,1.0,10,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,42.210104488744385,Yoon Brezilya Fönü Saç Düzleştirme & Keratin Botoks Güçlendirici ve Besleyici Evde Keratin Bakım Seti (3 x 100 ml),Yoon,Saç Bakım,Saç Bakım
10203690,40.8,40.8,50.4,0.0,60.0,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,44.58078284814189,Yoon 360 Derece Yoğun Onarıcı Keratin ve Hyalüronik Asit İçeren Besleyici Saç Bakım Maskesi 250 ml,Yoon,Saç Bakım,Saç Bakım
10203711,58.5,60.0,59.25,1.0606601717798212,75.1,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.25714382246852,Beaulis Fun Belle Blend BB Krem 149 Honey Drip,Beaulis,Makyaj,Makyaj
10203712,,,60.0,0.0,75.1,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,7.370192522261286,Beaulis Fun Belle Blend BB Krem 147 Natural Bliss,Beaulis,Makyaj,Makyaj
10203713,58.5,,60.0,0.0,75.1,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.10398961618266,Beaulis Fun Belle Blend BB Krem 153 Porcelain Glow,Beaulis,Makyaj,Makyaj
10203716,59.4,60.0,59.45,0.7681145747868611,75.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.826071234076664,Beaulis Fun Skin Balance Fondöten 151 Warm Beige,Beaulis,Makyaj,Makyaj
10203717,58.9,60.0,60.0,0.6350852961085892,75.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.85578997542208,Beaulis Fun Skin Balance Fondöten 156 Honeyed Hues,Beaulis,Makyaj,Makyaj
10203720,22.100000000000005,,41.1,4.351167857633658e-15,75.1,1.0,1.0,14,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.860716539678815,Eklips Takma Tırnak Yapıştırıcısı 2 x 2 gr,Eklips,Kişisel Bakım,Kişisel Bakım
10203721,24.8,60.0,,24.890158697766473,60.0,1.0,1.0,8,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.659566074070923,Eklips Bronz Kirpik Kıvırıcı,Eklips,Kişisel Bakım,Kişisel Bakım
10203722,50.0,,60.0,0.0,75.0,1.0,1.0,9,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,51.36359348121033,Bee Beauty Makyaj Fırçası Temizleme Solüsyonu,Bee Beauty,Kişisel Bakım,Kişisel Bakım
10203723,42.70000000000001,45.2,,3.75,60.0,1.0,1.0,10,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,30.44042420040419,Colgate Optic White Purple Reveal Diş Macunu 75 ml,Colgate,Hijyen & Bakım,Hijyen & Bakım
10203725,33.333333333333336,,30.0,28.867513459481287,70.0,0.38461538461538464,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,23.855998694307164,Flormar Quick Dry Hızlı Kuruyan Yoğun Pigmentli Oje 004 Red Flag,Flormar,Makyaj,Makyaj
10203726,50.03333333333333,,60.0,0.0577350269189634,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.571011927017054,Flormar Stay Perfect Yoğun Pigmentli Kapatıcı 007 Light Beige,Flormar,Makyaj,Makyaj
10203727,51.6,,55.0,2.771281292110202,60.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.78363009813293,Flormar Brow Up Yumuşak Dokulu & Yoğun Işıltılı Asansörlü Kaş Altı Aydınlatma Kalemi 002 Rose Gold,Flormar,Makyaj,Makyaj
10203729,43.36666666666667,,,5.831237718815221,60.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,31.372647140984046,Golden Rose Make-Up Primer Luminous Finish,Golden Rose,Makyaj,Makyaj
10203730,61.3,,70.4,0.0,75.2,0.9090909090909091,1.0,11,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,60.62872392684352,Hyp Me Saç Sabitleme Stick Wax 35 gr,Hyp Me,Saç Bakım,Saç Bakım
10203734,50.0,50.0,60.0,0.0,60.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.10566479514483,The Ceel Cilt Beyazlatıcı Krem 50 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203735,50.0,,60.1,0.0,60.1,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.092212544841644,The Ceel Tüy İnceltici Süt 60 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203736,50.0,50.0,,0.0,60.1,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,34.04049272133995,The Ceel Q10 Peeling Jel 100 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203737,50.0,50.0,,0.0,70.0,1.0,1.0,7,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,34.56978538702044,The Ceel Ton Eşitleyici SPF50 Pembe Güneş Kremi 50 ml,The Purest Solutions,Güneş Ürünleri,Güneş Ürünleri
10203738,50.0,50.0,55.0,0.0,70.0,1.0,1.0,14,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,50.156779582113685,The Ceel Leke Karşıtı SPF50+ Güneş Kremi 50 ml,The Purest Solutions,Güneş Ürünleri,Güneş Ürünleri
10203739,50.0,,,0.0,70.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,34.49583499229221,The Ceel Vitamin C Serum 30 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203740,50.0,,55.0,0.0,70.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.768866011363656,The Ceel Leke Karşıtı Bakım Serumu 30 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203742,50.0,,55.0,0.0,70.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.768866011363656,The Ceel Retinol Serum 30 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203744,50.0,50.0,55.05,0.0,70.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.156779582113685,The Ceel Gül Suyu Tonik 100 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203746,50.0,50.0,60.0,0.0,70.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.48478145384333,The Ceel Yoğun Onarıcı Nemlendirici Krem 50 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203747,50.0,50.0,55.0,0.0,70.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.156779582113685,The Ceel Gözenek Sıkılaştırıcı & Arındırıcı Tonik 200 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203748,,,55.0,0.0,70.0,1.0,1.0,8,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,18.160432221609202,The Ceel Kömür Serum 30 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203750,50.0,50.0,60.0,0.0,70.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.48478145384333,The Ceel Akne Karşıtı Serum 30 ml,The Purest Solutions,Cilt Bakım,Cilt Bakım
10203760,50.0,,60.3,0.0,75.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.925525160382584,Beaulis Paint It Oje 666 Clean Aura,Beaulis,Makyaj,Makyaj
10203761,50.0,60.3,60.3,5.149999999999998,75.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.87003317132601,Beaulis Paint It Oje 966 Holo Frost,Beaulis,Makyaj,Makyaj
10203767,0.0,0.0,0.0,0.0,60.0,0.2,1.0,10,Hijyen & Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,7,0.34479418929024197,Sensodyne Tam Koruma Diş Fırçası 1+1,Sensodyne,Hijyen & Bakım,Hijyen & Bakım
10203773,53.0,53.0,56.5,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.371899454194384,Narciso Rodriguez Poudree EDP Kadın Parfüm 90 ml,Narciso,Parfüm & Deodorant,Parfüm & Deodorant
10203774,49.1,49.1,54.55,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.97267085001304,Prada Paradoxe EDP Kadın Parfüm 90 ml,Prada,Parfüm & Deodorant,Parfüm & Deodorant
10203778,49.2,49.2,54.6,8.702335715267317e-15,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.97267085001304,Yves Saint Laurent Black Opium EDP Kadın Parfüm 90 ml,Yves,Parfüm & Deodorant,Parfüm & Deodorant
10203779,48.4,48.4,54.2,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.851374697821356,Giorgio Armani My Way EDP Kadın Parfüm 90 ml,Giorgio,Parfüm & Deodorant,Parfüm & Deodorant
10203783,52.7,52.7,56.35,8.702335715267317e-15,60.0,1.0,1.0,8,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,51.346160153868375,Dolce & Gabbana Q EDP Kadın Parfüm 100 ml,Dolce,Parfüm & Deodorant,Parfüm & Deodorant
10203801,56.9,52.9,56.45,4.618802153517007,60.9,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,54.6480656836315,Givenchy L'Interdit EDP Rouge Kadın Parfüm 80 ml,Givenchy,Parfüm & Deodorant,Parfüm & Deodorant
10203803,52.3,52.3,60.0,8.702335715267317e-15,60.0,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,55.18687310439387,Giorgio Armani Code Men EDT Erkek Parfüm 125 ml,Giorgio,Erkek Bakım,Erkek Bakım
10203814,61.76666666666667,60.1,60.1,2.4999999999999964,70.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,59.49866720612216,rom&nd Zero Matte Lipstick Mat Ruj 22 Mauve Beans,rom&nd,Makyaj,Makyaj
10203839,52.9,52.9,60.0,0.0,60.0,1.0,1.0,11,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,55.29863466494613,Givenchy Gentleman EDP Erkek Parfüm 100 ml,Givenchy,Erkek Bakım,Erkek Bakım
10203874,50.0,60.1,60.1,5.050000000000002,75.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.78224687515518,Bee Beauty Micellar Makyaj Temizleme Suyu 400 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
