urun_id,isim,marka,kategori,tahmini_indirim,gercek_indirim,hata,dogru_mu
10038649,Maybelline New York Lash Sensational Yelpaze Etkili Suya Dayanıklı Siyah Maskara,Maybelline,Makyaj,52.48172763791295,50.1,2.3817276379129453,True
10038657,Maybelline New York Instant Anti Age Eraser Kapatıcı 03 Fair,Maybelline,Makyaj,36.993327302650975,55.45,18.456672697349028,False
10038658,Maybelline New York Instant Anti Age Eraser Kapatıcı 06 Neutralizer,Maybelline,Makyaj,53.36750119661082,53.666666666666664,0.29916547005584704,True
10038693,Eklips Krepe Tarak,Eklips,Saç Bakım,40.5966405529857,37.4,3.1966405529856985,True
10038746,Fellas Chia ve Yaban Mersini Slim Lif Bar 40 gr,Fellas,Süpermarket,14.228736449106862,0.0,14.228736449106862,False
10038865,Life In Fındık Kakaolu Kuruyemiş ve Meyve Barı 28 gr,Life In,Süpermarket,51.32274453780171,50.0,1.3227445378017109,True
10038866,Life In Yaban Mersini Bademli Kuruyemiş ve Meyve Barı 28 gr,Life In,Süpermarket,49.741942612618644,50.0,0.2580573873813563,True
10038868,Life In Çiya Tohumu Hindistan Cevizli Kuruyemiş ve Meyve Barı 28 gr,Life In,Süpermarket,49.537786139374184,50.0,0.46221386062581615,True
10038886,Eyüp Sabri Tuncer Doğal Zeytinyağlı Sıvı Sabun Bodrum Mandalinası 500 ml,Eyüp,Duş & Banyo,22.82392294585924,22.3,0.5239229458592405,True
10039178,Le Petit Marseillais Duş Jeli Çilek 400 ml,Le,Duş & Banyo,29.51429801769257,39.9,10.385701982307427,False
10039179,Le Petit Marseillais Duş Jeli Çilek 250 ml,Le,Duş & Banyo,29.54206643781926,39.8,10.257933562180739,False
10039233,Fellas Hindistan Cevizi ve Kakao Protein Bar 45 gr,Fellas,Süpermarket,14.081492859363273,0.0,14.081492859363273,False
10039238,Flormar Full Color Ekstra Yoğun Pigmentli Oje FC24 Fresh Start,Flormar,Makyaj,23.74284393745779,33.800000000000004,10.057156062542216,False
10039332,Flormar Full Color Ekstra Yoğun Pigmentli Oje FC45 Peach Sparkler,Flormar,Makyaj,22.969483870781204,25.35,2.3805161292187975,True
10039333,Flormar Full Color Ekstra Yoğun Pigmentli Oje FC62 Berry Brown,Flormar,Makyaj,24.22830554374094,33.800000000000004,9.571694456259063,False
10039334,Flormar Full Color Ekstra Yoğun Pigmentli Oje FC65 Lady Slippers,Flormar,Makyaj,23.89662047029315,33.800000000000004,9.903379529706854,False
10039335,Flormar Full Color Ekstra Yoğun Pigmentli Oje FC66 Cinnamon,Flormar,Makyaj,23.84703441364827,33.800000000000004,9.952965586351734,False
10039340,Durex Play 2'si 1 Arada Masaj Jeli ve Kayganlaştırıcı 200 ml,Durex,Erkek Bakım,29.67073620345124,26.366666666666664,3.304069536784578,True
10039432,Eklips Saç Boya Fırçası Siyah,Eklips,Saç Bakım,31.60507157455514,35.7,4.094928425444863,True
10039452,Pastel Profashion Matte Lipstick 588 Famous,Pastel,Makyaj,54.62943753518957,56.699999999999996,2.070562464810429,True
10039453,Pastel Profashion Matte Lipstick 589 Warm,Pastel,Makyaj,54.62943753518957,56.699999999999996,2.070562464810429,True
10039455,Pastel Profashion Matte Lipstick 591 Noble,Pastel,Makyaj,54.62943753518957,56.699999999999996,2.070562464810429,True
10039462,Glossy Blossom Dazzling & Vivid 96743-588 Tırnak Süsleme Sticker,Glossy,Kişisel Bakım,25.46684320859531,15.699999999999998,9.766843208595313,False
10039463,Glossy Blossom Hologram Tırnak Sticker 71141-43 (Asortili),Glossy,Kişisel Bakım,25.408307657857925,15.7,9.708307657857926,False
10039501,Golden Rose Matte Lipstick Crayon Ruj No:27,Golden Rose,Makyaj,43.79212295700001,40.0,3.792122957000011,True
10039503,Golden Rose Smokey Lashes Maskara,Golden Rose,Makyaj,46.33098409021882,43.333333333333336,2.997650756885484,True
10039504,Golden Rose False Lashes Maskara,Golden Rose,Makyaj,32.33065041269975,43.333333333333336,11.002682920633589,False
10039507,Golden Rose Velvet Matte Lipstick Ruj No:22,Golden Rose,Makyaj,46.34277833625056,43.36666666666667,2.9761116695838936,True
10040308,Hobby Beyaz Sabun Saflığı Sıvı Sabun 300 ml,Hobby,Duş & Banyo,35.369195154665796,33.9,1.4691951546657975,True
10040318,Colgate Barbie & Batman Diş Macunu 75 ml - Diş Fırçası Ağız Bakım Paketi (Asortili),Colgate,Hijyen & Bakım,55.148077720892,53.9,1.2480777208919989,True
10041173,Görkito Makyaj Süngeri Mor,Görkito,Kişisel Bakım,42.06015500924057,40.1,1.960155009240566,True
10041176,Benri Islak Mendil Papatya 120'li,Benri,Süpermarket,32.11246814102572,40.4,8.287531858974276,False
10041191,Benri Islak Mendil Aloe Vera 120'li,Benri,Süpermarket,41.993005137519006,40.4,1.5930051375190075,True
10041192,Benrı Islak Mendil Lavanta 120'li,Benrı,Süpermarket,41.71594592731017,40.4,1.3159459273101746,True
10041955,Bee Beauty Milk Plus Saç Bakım Köpüğü Süt Proteini 200 ml,Bee Beauty,Saç Bakım,49.57927454047658,50.0,0.42072545952341756,True
10041956,Bee Beauty Deniz Tuzu Spreyi 150 ml,Bee Beauty,Saç Bakım,33.16938013507143,50.0,16.830619864928572,False
10042032,Lush Lash Takma Kirpik Tekli Kısa LU-621 56'lı,Lush,Kişisel Bakım,47.02511641085998,47.5,0.4748835891400205,True
10042066,Sesu Sir Ağda Sonrası Temizleyici Bakım Yağı 150 ml,Sesu,Cilt Bakım,31.285049773678487,29.8,1.4850497736784867,True
10042082,Syoss Bukle Kontrolü Saç Köpüğü 250 ml,Syoss,Saç Bakım,40.6855954630235,40.5,0.18559546302350327,True
10042121,Egos Styler Krem Jöle 150 ml,Egos,Saç Bakım,30.974779662073434,30.1,0.8747796620734327,True
10042143,Deotak Erkek Deodorant Roll-On Invisible 35 ml,Deotak,Erkek Bakım,30.244756988933137,30.0,0.2447569889331369,True
10042144,Deotak Erkek Deodorant Roll-On Original 35 ml,Deotak,Erkek Bakım,30.272004899405847,30.0,0.2720048994058466,True
10042146,Fa Men Fresh Pulse Erkek Deo Sprey 150 ml,Fa,Erkek Bakım,29.946776010094876,30.433333333333334,0.4865573232384577,True
10042233,Benri Saç Spreyi Ultra Güçlü Tutuş 75 ml,Benri,Saç Bakım,23.810963720725752,24.600000000000005,0.7890362792742529,True
10042235,Benri Saç Köpüğü 100 ml,Benri,Saç Bakım,24.659810590063554,27.899999999999995,3.2401894099364412,True
10042243,Pastel Oje 242,Pastel,Makyaj,0.5867721955128204,0.0,0.5867721955128204,True
10042247,Pastel Oje 246,Pastel,Makyaj,0.49714488393550893,0.0,0.49714488393550893,True
10042248,Pastel Oje 247,Pastel,Makyaj,0.49714488393550893,0.0,0.49714488393550893,True
10042249,Pastel Oje 248,Pastel,Makyaj,0.49714488393550893,0.0,0.49714488393550893,True
10042263,Benri Disk Pamuk 140 Adet,Benri,Kişisel Bakım,29.455750662118216,40.0,10.544249337881784,False
10042270,Pastel Oje 249,Pastel,Makyaj,0.5724626717032967,0.0,0.5724626717032967,True
10042413,Eklips 5'li Sneakers Çorap,Eklips,Moda & Aksesuar,53.51029250164069,53.79999999999999,0.28970749835929865,True
10042671,Eklips Saç Boyama Seti Siyah,Eklips,Saç Bakım,31.5526170755779,35.9,4.347382924422099,True
10042678,"Life In Selenium Vitamin A, C, E İçeren Takviye Edici Gıda 60 Tablet",Life In,Hijyen & Bakım,33.8298123033629,50.0,16.1701876966371,False
10042905,Life In Zinc Tablet,Life In,Hijyen & Bakım,54.43948760345084,50.0,4.439487603450843,True
10042906,Life In B12 Vitamin 60 Tablet,Life In,Hijyen & Bakım,33.853164155214756,50.0,16.146835844785244,False
10042907,Life In Omega 3 Balık Yağı İçeren Takviye Edici Gıda 60 Kapsül 1000mg,Life In,Hijyen & Bakım,33.8298123033629,50.0,16.1701876966371,False
10042980,Life In Kadınlar İçin Multivitamin ve Mineral İçeren Takviye Edici Gıda 60 Kapsül,Life In,Hijyen & Bakım,51.94016634941503,50.0,1.9401663494150299,True
10043836,Fa Men Fresh Pulse Erkek Deo Roll-On 50 ml,Fa,Erkek Bakım,30.989292349262158,30.549999999999997,0.43929234926216054,True
10043882,Okey Masaj Jeli & Kayganlaştırıcı Ginseng 200 ml,Okey,Erkek Bakım,24.28997916118607,23.2,1.089979161186072,True
10044045,Bee Beauty Rose Gold Işıltılı Vücut Spreyi 250 ml,Bee Beauty,Parfüm & Deodorant,48.955973874888784,50.0,1.0440261251112162,True
10044046,Bee Beauty Gold Işıltılı Vücut Spreyi 250 ml,Bee Beauty,Parfüm & Deodorant,49.271648449524726,50.0,0.7283515504752742,True
10044047,Bee Beauty Bronze Işıltılı Vücut Spreyi 250 ml,Bee Beauty,Parfüm & Deodorant,49.271648449524726,50.0,0.7283515504752742,True
10044428,DK Dent Diş Macunu Klasik 75 ml,DK,Hijyen & Bakım,33.96926622044877,50.0,16.030733779551227,False
10044429,DK Dent Diş Macunu Propolis 75 ml,DK,Hijyen & Bakım,53.190566311432896,50.0,3.190566311432896,True
10044430,DK Dent Diş Macunu Nane 75 ml,DK,Hijyen & Bakım,53.190566311432896,50.0,3.190566311432896,True
10045319,Garnier Nem Bombası Dinlendirici Kağıt Maske 28 gr,Garnier,Cilt Bakım,34.770861796504384,33.8,0.9708617965043871,True
10046896,Urban Care Its So High Kuru Şampuan 200 ml,Urban,Saç Bakım,34.71316444644139,52.699999999999996,17.986835553558606,False
10046906,Urban Care Go Nuts with Coconut Kuru Şampuan 200 ml,Urban,Saç Bakım,51.560634939367816,52.833333333333336,1.2726983939655199,True
10046957,Le Petit Marseillais Duş Jeli Frambuaz ve Şakayık 400 ml,Le,Duş & Banyo,40.29356367662819,39.9,0.39356367662819025,True
10048062,Okey Prezervatif Zero 20'li,Okey,Erkek Bakım,32.04712775218357,33.333333333333336,1.2862055811497655,True
10048063,Okey Ultra Hisset Prezervatif 20'li,Okey,Erkek Bakım,25.97507209634098,20.0,5.9750720963409805,False
10049271,Urban Care Sabitleyici Maksimum Tutuş Saç Spreyi 250 ml,Urban,Saç Bakım,52.59203577381868,51.56666666666666,1.0253691071520166,True
10051851,Golden Rose Total Cover 2in1 Foundation & Concealer 03,Golden Rose,Makyaj,48.20660798339506,45.0,3.2066079833950596,True
10051852,Golden Rose Total Cover 2in1 Foundation & Concealer 05,Golden Rose,Makyaj,43.264236754104196,43.333333333333336,0.06909657922913937,True
10053418,Pastel Oje 251,Pastel,Makyaj,19.510676715014437,20.166666666666668,0.6559899516522307,True
10053420,Pastel Oje 253,Pastel,Makyaj,5.42214689083384,0.0,5.42214689083384,False
10055330,Nivea Men Erkek Roll-On Deodorant Black & White Invisible Fresh 50 ml,Nivea,Erkek Bakım,27.424919604898253,19.9,7.524919604898255,False
10055740,Pastel Day Long Lipcolor Kissproof Ruj No:37,Pastel,Makyaj,53.44324718022891,53.2,0.2432471802289058,True
10055930,Dermokil Hologram Aydınlatıcı ve Canlandırıcı Soyulabilir Maske 15 ml,Dermokil,Cilt Bakım,49.629263293122705,50.0,0.3707367068772953,True
10055933,Burberry My Burberry EDP Kadın Parfüm 90 ml,Burberry,Parfüm & Deodorant,61.392188897929124,62.300000000000004,0.9078111020708803,True
10055955,Hugo Boss Bottled Erkek Deodorant Sprey 150 ml,Hugo,Erkek Bakım,34.10571263084469,50.0,15.894287369155307,False
10055978,Janssen Cosmetics Göz Çevresi Kırışıklıkları ve Halka Giderici Göz Bakım Jeli 15 ml,Janssen,Cilt Bakım,31.411040243030257,30.0,1.411040243030257,True
10055979,Janssen Cosmetics Hassas Ciltler Günlük Yatıştırıcı Yoğun Bakım Kremi 50 ml,Janssen,Cilt Bakım,31.394886826853554,30.0,1.3948868268535541,True
10056226,Bioblas Botanic Oils Isırgan Yağlı Şampuan 360 ml,Bioblas,Saç Bakım,52.33223169514477,50.2,2.1322316951447675,True
10056227,Bioblas Botanic Oils Sarımsak Şampuanı 360 ml,Bioblas,Saç Bakım,50.637918069244385,50.2,0.4379180692443825,True
10056612,Pastel Profashion Lip Topper 301 Dazzle,Pastel,Makyaj,52.581446543606596,50.03333333333333,2.5481132102732644,True
10056613,Pastel Profashion Lip Topper 302 Glitz,Pastel,Makyaj,34.86052794296934,50.03333333333333,15.17280539036399,False
10056871,Solingen Cımbız 7340 (Asortili),Solingen,Kişisel Bakım,40.28943651060173,40.0,0.2894365106017318,True
10056880,Lionesse Ayak Törpüsü 457,Lionesse,Kişisel Bakım,40.29321120102828,40.1,0.1932112010282765,True
10056882,Solingen Professional Et Pensi 148 Gold,Solingen,Kişisel Bakım,40.28943651060173,40.0,0.2894365106017318,True
10056887,Lionesse Latex 63110 Makyaj Süngeri,Lionesse,Kişisel Bakım,40.28943651060173,40.0,0.2894365106017318,True
10057970,Promani Manikür Makası,Promani,Kişisel Bakım,48.58129909695899,46.5,2.0812990969589933,True
10057972,Promani Confi Tırnak Maskası,Promani,Kişisel Bakım,49.52290429347074,47.5,2.022904293470738,True
10058534,Mentos Pure Fresh Sakız Nane 60 gr,Mentos,Süpermarket,0.0861775835275835,0.0,0.0861775835275835,True
10058774,Maybelline New York Brow Tattoo Gel Tint Kaş Jeli Medium Brown,Maybelline,Makyaj,57.66377961255639,60.1,2.436220387443612,True
10058775,Maybelline New York Brow Tattoo Gel Tint Kaş Jeli Dark Brown,Maybelline,Makyaj,21.573130127381443,60.1,38.52686987261856,False
10058776,Maybelline New York The Burgundy Bar Far Paleti,Maybelline,Makyaj,33.36853776374658,45.1,11.73146223625342,False
10058883,Bee Beauty Yay Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,49.14340443619971,50.0,0.8565955638002904,True
10058884,Bee Beauty Akrep Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,48.9559403542596,50.0,1.044059645740397,True
10058885,Bee Beauty Boğa Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,54.335811078498566,50.0,4.3358110784985655,True
10058886,Bee Beauty Koç Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,48.9559403542596,50.0,1.044059645740397,True
10058887,Bee Beauty Yengeç Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,49.14340443619971,50.0,0.8565955638002904,True
10058888,Bee Beauty Terazi Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,50.01927420544231,50.0,0.019274205442307846,True
10058889,Bee Beauty Oğlak Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,33.297202565259255,50.0,16.702797434740745,False
10058890,Bee Beauty Kova Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,33.79606539318527,50.0,16.203934606814727,False
10058891,Bee Beauty İkizler Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,48.9559403542596,50.0,1.044059645740397,True
10058892,Bee Beauty Balık Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,49.14340443619971,50.0,0.8565955638002904,True
10058893,Bee Beauty Aslan Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,54.335811078498566,50.0,4.3358110784985655,True
10058894,Bee Beauty Başak Kadın Deodorant Sprey 150 ml,Bee Beauty,Parfüm & Deodorant,51.89395813471209,50.0,1.8939581347120935,True
10059085,Urban Care Expert Serisi Biotin & Kafein Dökülme Karşıtı Saç Bakım Şampuanı 350 ml,Urban,Saç Bakım,51.857439961143534,51.76666666666667,0.09077329447686111,True
10059086,Urban Care Expert Serisi Biotin & Kafein Dökülme Karşıtı Peeling Şampuan 200 ml,Urban,Saç Bakım,54.33438059509234,51.800000000000004,2.534380595092337,True
10059088,Urban Care Expert Biotin & Caffein Dökülme Karşıtı Hızlı Uzamaya Yardımcı Saç Bakım Toniği 200 ml,Urban,Saç Bakım,51.17085672563953,50.0,1.1708567256395312,True
10059498,Tresan Sarımsak Özlü Onarıcı Bakım Şampuanı 300 ml,Tresan,Saç Bakım,50.637288977132684,50.2,0.4372889771326811,True
10060057,Maybelline New York Fit Me Kapatıcı 15 Fair,Maybelline,Makyaj,34.65534228618275,50.1,15.44465771381725,False
10060058,Maybelline New York Fit Me Kapatıcı 20 Sand,Maybelline,Makyaj,50.156779582113685,50.1,0.05677958211368406,True
10060060,Maybelline New York Fit Me Kapatıcı 05 Ivory,Maybelline,Makyaj,34.683896893193925,50.1,15.416103106806077,False
10060245,Flormar Matte Waterproof Yoğun Pigmentli ve Mat Bitişli Dipliner 001 Black,Flormar,Makyaj,50.156779582113685,50.05,0.10677958211368832,True
10060246,Flormar Vinyl Waterproof Yoğun Pigmentli ve Parlak Bitişli Dipliner 001 Black,Flormar,Makyaj,34.86052794296934,50.05,15.189472057030656,False
10060247,Flormar Ultra Thin İnce Keçe Uçlu Mat Kalem Eyeliner 001 Black,Flormar,Makyaj,50.156779582113685,50.1,0.05677958211368406,True
10060249,Flormar Midnight Matte Eyeliner 01 Black,Flormar,Makyaj,34.51036729248693,50.0,15.489632707513067,False
10060614,K2R Renk Koruyucu Mendil 10'lu,K2R,Süpermarket,14.813322642725582,14.133333333333335,0.6799893093922478,True
10060918,wet n wild Color Icon Glitter Tekli Göz Farı Nudecomer,wet,Makyaj,68.58932540351225,71.4,2.8106745964877575,True
10060919,wet n wild Color Icon Glitter Tekli Göz Farı Toasty,wet,Makyaj,68.64456483942332,71.4,2.755435160576681,True
10060927,wet n wild Color Icon 10'lu Far Paleti Rose in the Air,wet,Makyaj,52.919584082093735,53.13333333333333,0.21374925123959798,True
10060928,wet n wild Color Icon 10'lu Far Paleti Comfort Zone,wet,Makyaj,33.25659245665216,52.35,19.093407543347844,False
10060990,Promani Delux Topuk Törpüsü,Promani,Kişisel Bakım,45.224845610883115,46.0,0.7751543891168851,True
10061018,Dermokil Soyulabilir Havyarlı Siyah Kil Maskesi 15 ml,Dermokil,Cilt Bakım,50.06276600884417,50.0,0.0627660088441715,True
10061436,theBalm Mary Dew Manizer Likit Aydınlatıcı,theBalm,Makyaj,49.768866011363656,50.0,0.23113398863634416,True
10061804,Show by Pastel Show Your Game Waterproof Göz Kalemi 414,Show,Makyaj,53.487970084058276,54.45,0.9620299159417272,True
10061806,Show by Pastel Show Your Power Likit Mat Ruj 609,Show,Makyaj,53.41306303394221,55.0,1.5869369660577917,True
10061807,Pastel Profashion Plump Up Extra Hydrating Plumping Gloss 203,Pastel,Makyaj,33.828120265916525,59.4,25.571879734083474,False
10061808,Pastel Profashion Plump Up Extra Hydrating Plumping Gloss 204,Pastel,Makyaj,33.828120265916525,59.4,25.571879734083474,False
10061815,Sleepy Natural Süper Eco Normal Hijyenik Ped 24 Adet (Boy 1),Sleepy,Hijyen & Bakım,55.27890987499317,58.7,3.4210901250068346,True
10061817,Nivea Kadın Stick Deodorant Pearl & Beauty 50 ml,Nivea,Parfüm & Deodorant,28.428837418332105,21.1,7.328837418332103,False
10061818,Nivea Kadın Stick Deodorant Fresh Natural 50 ml,Nivea,Parfüm & Deodorant,28.20961067769487,21.1,7.109610677694867,False
10061822,Nivea Kadın Stick Deodorant Black & White Invisible İpeksi Pürüzsüzlük 50 ml,Nivea,Parfüm & Deodorant,28.139860922957713,21.1,7.039860922957711,False
10061885,Nascita Profesyonel Çiftli Kaş Usturası,Nascita,Kişisel Bakım,40.27291098400729,40.0,0.2729109840072894,True
10062127,First Sensations Çilek Aromalı Sakız 27 gr,First,Süpermarket,14.076070850816263,0.0,14.076070850816263,False
10062129,First Sensations Yeşil Nane Aromalı Sakız 27 gr,First,Süpermarket,14.33491950354857,0.0,14.33491950354857,False
10062131,Olips Mentol & Okaliptus Aromalı Şeker 28 gr,Olips,Süpermarket,14.067256748252161,0.0,14.067256748252161,False
10062133,Olips Stick Limon & Portakal Aromalı Şekerleme 28 gr,Olips,Süpermarket,14.076070850816263,0.0,14.076070850816263,False
10062216,Karline A++ Manikür Seti,Karline,Kişisel Bakım,0.505620131939211,0.0,0.505620131939211,True
10062217,Karline A++ Pedikür Seti,Karline,Kişisel Bakım,0.475927882059461,0.0,0.475927882059461,True
10062709,Bee Beauty Vanilla Spice Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,32.51975990242379,58.55,26.030240097576204,False
10062710,Bee Beauty Midnight Jasmine Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,33.456859791124415,58.55,25.09314020887558,False
10062711,Bee Beauty Pink Velvet Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,34.447543308464915,57.96666666666666,23.519123358201746,False
10062712,Bee Beauty Floral Dreams Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,53.05385492488143,57.96666666666666,4.912811741785234,True
10062713,Bee Beauty Secret Kiss Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,53.05385492488143,57.96666666666666,4.912811741785234,True
10062714,Bee Beauty Sheer Love Vücut Spreyi 200 ml,Bee Beauty,Parfüm & Deodorant,34.41963854656015,57.96666666666666,23.54702812010651,False
10062769,Sebamed Likit Yüz & Vücut Temizleme Jeli 1000 ml,Sebamed,Cilt Bakım,34.49583499229221,50.0,15.50416500770779,False
10062772,Loreal Paris Magic Retouch Beyazlar İçin Anında Kapatıcı Sprey Altın Kahve 75 ml,Loreal,Saç Bakım,30.754116359524048,29.9,0.8541163595240491,True
10062774,Loreal Paris Nem Terapisi Aloe Vera Suyu Normalden Kuruya Ciltler 70 ml,Loreal,Cilt Bakım,58.50878509431096,60.8,2.2912149056890385,True
10062788,Golden Rose Longstay Liquid Matte Lipstick No:16,Golden Rose,Makyaj,32.687069239042586,45.0,12.312930760957414,False
10063139,Rexona Kadın Sprey Deodorant Invisible Fresh 72 Saat Kesintisiz Koruma 150 ml,Rexona,Parfüm & Deodorant,29.177540294694072,23.399999999999995,5.777540294694077,False
10063734,Solingen Çantalı Manikür Seti 200,Solingen,Kişisel Bakım,40.27291098400729,40.0,0.2729109840072894,True
10063753,Pastel Day Long Lipcolor Kissproof Ruj No:38,Pastel,Makyaj,52.86923008280982,53.2,0.3307699171901817,True
10063959,Neutrogena Norveç Formülü El Kremi 50 ml (Parfümlü),Neutrogena,Cilt Bakım,57.90849960813251,59.5,1.5915003918674913,True
10063962,Gliss Supreme Length Saç Kremi 360 ml,Gliss,Saç Bakım,30.002924411871845,40.4,10.397075588128153,False
10063963,Gliss Supreme Length Sıvı Saç Kremi 200 ml,Gliss,Saç Bakım,42.210104488744385,40.1,2.1101044887443834,True
10064206,Jacques Saint Pres Version Wood EDT Erkek Parfüm 100 ml,Jacques,Erkek Bakım,29.864072074444152,30.0,0.13592792555584765,True
10064645,Agiva Esnek Tutuş 01 Toz Wax 20 gr,Agiva,Saç Bakım,34.40316634014198,32.0,2.403166340141979,True
10064647,Agiva Güçlü Şekillendirme 02 Toz Wax 20 gr,Agiva,Saç Bakım,34.36340678450154,32.0,2.3634067845015423,True
10064648,Agiva Extra Güçlü Şekillendirme 03 Toz Wax 20 gr,Agiva,Saç Bakım,34.42459134014198,32.0,2.42459134014198,True
10064655,Nascita Metal Silindir Başlıklı Soğuk Masaj Aleti,Nascita,Kişisel Bakım,41.823729712453826,40.0,1.8237297124538259,True
10064656,Nascita Soğuk Masaj Küreleri,Nascita,Kişisel Bakım,40.27291098400729,40.0,0.2729109840072894,True
10064657,Nascita Yüz Masaj Aleti,Nascita,Kişisel Bakım,43.28523116107077,40.0,3.2852311610707687,True
10064658,Nascita Elektrikli Topuk Törpüsü,Nascita,Kişisel Bakım,40.25407630069619,40.0,0.254076300696191,True
10064661,Nascita Elektrikli Siyah Nokta Temizleme Cihazı,Nascita,Kişisel Bakım,43.23010060551522,40.0,3.2301006055152186,True
10064662,Nascita 3'ü 1 Arada Tüy Alma ve Şekillendirme Seti,Nascita,Kişisel Bakım,43.23010060551522,40.0,3.2301006055152186,True
10064663,Nascita Pratik Manikür ve Pedikür Seti,Nascita,Kişisel Bakım,40.276685674433836,40.1,0.1766856744338341,True
10064664,Nascita Soğuk Masaj Aleti,Nascita,Kişisel Bakım,40.276685674433836,40.1,0.1766856744338341,True
10064678,Note Love at First Sight Eyeshadow Far Paleti 201,Note Cosmetics,Makyaj,34.62216951769997,50.0,15.377830482300027,False
10064680,Note Love at First Sight Eyeshadow Far Paleti 203,Note Cosmetics,Makyaj,50.156779582113685,50.0,0.15677958211368548,True
10064687,Show by Pastel Show Your Freshness Skin Tint Fondöten No: 503 Honey,Show,Makyaj,50.156779582113685,50.05,0.10677958211368832,True
10064904,Neutrogena Çatlak Topuklar için Ayak Kremi 50 ml,Neutrogena,Hijyen & Bakım,30.26801311704675,29.9,0.36801311704675044,True
10064916,Listerine Total Care Stay White Hafif Tat Ağız Gargarası 250 ml,Listerine,Hijyen & Bakım,14.944858890284983,15.3,0.3551411097150172,True
10064918,Listerine Total Care Diş Koruması Ağız Gargarası 1000 ml,Listerine,Hijyen & Bakım,14.93106967459871,15.1,0.1689303254012895,True
10064923,Listerine Total Care Hafif Tat Diş Koruması Ağız Gargarası 500 ml,Listerine,Hijyen & Bakım,14.641313852387011,15.1,0.45868614761298865,True
10064929,Nascita Backstage Kısa Takma Kirpik 60'lı,Nascita,Kişisel Bakım,41.29073978117226,40.3,0.990739781172266,True
10064949,Nascita Backstage Uzun Takma Kirpik 60'lı,Nascita,Kişisel Bakım,40.84608617464806,40.1,0.746086174648056,True
10064974,Eyüp Sabri Tuncer Gizemli Ferahlık Doğal Zeytinyağlı Sıvı Sabun Okyanus 500 ml,Eyüp,Duş & Banyo,22.630593084734528,22.3,0.3305930847345273,True
10064988,Remove Care Ağda Kalemi Hassas Ciltler 4 ml,Remove,Cilt Bakım,41.4839831146906,40.03333333333334,1.4506497813572636,True
10064989,Remove Care Ağda Kalemi İnatçı Tüyler 4 ml,Remove,Cilt Bakım,45.04185800530754,43.46666666666667,1.5751913386408702,True
10064998,Note Baked Allık 02,Note Cosmetics,Makyaj,50.156779582113685,50.0,0.15677958211368548,True
10065016,Note Baked Allık 03,Note Cosmetics,Makyaj,51.84003539064595,50.0,1.8400353906459515,True
10065018,Note Baked Allık 04,Note Cosmetics,Makyaj,50.156779582113685,50.0,0.15677958211368548,True
10065020,Note Baked Pudra 02,Note Cosmetics,Makyaj,50.06276600884417,50.0,0.0627660088441715,True
10065022,Note Baked Pudra 03,Note Cosmetics,Makyaj,52.486954297742706,50.0,2.486954297742706,True
10065024,Note Baked Pudra 06,Note Cosmetics,Makyaj,52.486954297742706,50.0,2.486954297742706,True
10065026,Show by Pastel Show Your Joy Likit Allık 55,Show,Makyaj,36.479897312140984,57.96666666666667,21.486769354525684,False
10065028,Show by Pastel Show Your Joy Likit Allık 56,Show,Makyaj,60.614640682623616,61.9,1.2853593173763826,True
10065030,Show by Pastel Show Your Joy Likit Allık 57,Show,Makyaj,52.86468325677132,57.96666666666667,5.101983409895347,False
10065032,Show by Pastel Show Your Style Eyeshadow Set Rosy,Show,Makyaj,53.77609619590686,56.0,2.2239038040931405,True
10066568,Humble Brush Soft Yetişkin Diş Fırçası Kömür (Charcoal Fırça Kılları),Humble,Hijyen & Bakım,45.00609231903302,43.0,2.006092319033023,True
10066572,Humble Brush Ultra Soft Çocuk Diş Fırçası Mavi,Humble,Hijyen & Bakım,49.19669709288521,54.46666666666667,5.269969573781459,False
10066575,Steriball Diş Fırçası Koruma Kabı (Asortili),Steriball,Hijyen & Bakım,40.847671846846225,40.2,0.6476718468462224,True
10066596,Steriball Çocuk Aslan Fırça Koruyucu Kap (Açık Mavi),Steriball,Hijyen & Bakım,41.374694182326664,40.2,1.174694182326661,True
10066597,Steriball Çocuk Zebra Fırça Koruyucu Kap (Açık Pembe),Steriball,Hijyen & Bakım,40.847671846846225,40.2,0.6476718468462224,True
